1.0000,призвать,призвать
0.8227,эти,эти
0.0071,эти,информационного
0.0071,эти,а
0.0071,эти,закона."
0.0142,эти,не
0.0071,эти,ядерные
0.0071,эти,их
0.0071,эти,понимаем
0.0071,эти,показывали
0.0071,эти,подготавливаемым."
0.0071,эти,ослепляя
0.0071,эти,позволили
0.0071,эти,должны
0.0071,эти,дальнейших
0.0071,эти,в
0.0071,эти,реализуемой
0.0071,эти,я
0.0071,эти,к
0.0071,эти,как
0.0071,эти,обогатили
0.0071,эти,вновь
0.0071,эти,рассмотреть
0.0071,эти,и
0.0071,эти,он
0.0071,эти,кризис
1.0000,западные,западные
0.6939,государства,государства
0.0204,государства,признали
0.0204,государства,ядерными
0.0204,государства,документам
0.0204,государства,которые
0.0408,государства,обладающие
0.0204,государства,на
0.0204,государства,существующие
0.0204,государства,участвовали
0.0204,государства,где
0.0408,государства,оружием
0.0204,государства,эту
0.0204,государства,сделали
0.0204,государства,мораторий."
1.0000,ответу,ответу
1.0000,нарушения.,нарушения
0.7500,просил,просил
0.0833,просил,и
0.0833,просил,какие
0.0833,просил,есть
0.8400,предоставить,предоставить
0.0400,предоставить,для
0.0400,предоставить,мне
0.0400,предоставить,работы."
0.0400,предоставить,в
0.7143,государствам-членам,государствамчленам
0.1429,государствам-членам,страна
0.1429,государствам-членам,были
0.9355,высказать,высказать
0.0323,высказать,подняты
0.0323,высказать,делегацией."
0.8571,мнения,мнения
0.0714,мнения,которые
0.0714,мнения,что
1.0000,поводу,поводу
1.0000,происходящего.,происходящего
1.0000,"Всевозможные,
0.1000,кризисы,но
0.7000,кризисы,кризисы
0.1000,кризисы,обычными
0.1000,кризисы,стихийные
1.0000,подступают,международное
0.7586,будем,будем
0.0172,будем,ответственность
0.0172,будем,все
0.0345,будем,а
0.0172,будем,не
0.0172,будем,особенно
0.0172,будем,если
0.0172,будем,ведущих
0.0172,будем,только
0.0172,будем,они
0.0172,будем,Европейского
0.0172,будем,связанным
0.0172,будем,обладающими
0.0172,будем,когда
0.9167,впредь,впредь
0.0278,впредь,реализации
0.0278,впредь,этим
0.0278,впредь,и
1.0000,вносить,вносить
1.0000,построение,построение
1.0000,народами,народами
1.0000,планеты,планеты
1.0000,светлого,светлого
1.0000,будущего.,будущего
1.0000,"Все,
1.0000,языки,знаний
0.0119,являются,и
0.8571,являются,являются
0.0119,являются,напряженной
0.0119,являются,оружием."
0.0119,являются,равно
0.0119,являются,имеющие
0.0119,являются,у
0.0119,являются,консенсус."
0.0119,являются,партнеров."
0.0119,являются,особенно
0.0119,являются,между
0.0119,являются,который
0.0119,являются,в
0.1667,выражением,опыта."
0.8333,выражением,выражением
1.0000,Эти,эти
0.6667,примеры,примеры
0.3333,примеры,в
1.0000,резко,резко
1.0000,контрастируют,контрастируют
1.0000,неспособностью,неспособностью
0.8571,эффективно,эффективно
0.1429,эффективно,проходит
0.5000,отреагировать,отреагировать
0.5000,отреагировать,справедливым
1.0000,Сирии.,сирии
1.0000,"Италия,
0.0769,играет,осуществляемых
0.9231,играет,играет
0.0385,важную,в
0.8462,важную,важную
0.0385,важную,рамках
0.0385,важную,играет
0.0385,важную,вместе
0.0091,роль,Ливане."
0.8818,роль,роль
0.0091,роль,когда
0.0091,роль,чтобы
0.0091,роль,движениях
0.0091,роль,Генеральный
0.0091,роль,комитет
0.0091,роль,укреплять."
0.0091,роль,социальной
0.0091,роль,естественно
0.0091,роль,неофициальных
0.0091,роль,а
0.0091,роль,космическому
0.0091,роль,партнера."
0.7500,сыграла,сыграла
0.2500,сыграла,сообщества."
1.0000,решающую,решающую
1.0000,оказании,оказании
0.8485,помощи,помощи
0.0303,помощи,сложной
0.0303,помощи,где
0.0303,помощи,готовы
0.0303,помощи,другие
0.0303,помощи,наши
0.6250,странам,странам
0.1250,странам,технологии
0.1250,странам,из
0.1250,странам,в
0.8750,Африканского,африканского
0.1250,Африканского,израильско-палестинского
1.0000,Рога.,рога
1.0000,Косметические,косметические
1.0000,реформы,реформы
0.9478,или,или
0.0087,или,доброго
0.0087,или,удариться
0.0087,или,занятости."
0.0087,или,преступление
0.0087,или,ответ:
0.0087,или,уж
1.0000,преднамеренное,преднамеренное
1.0000,затягивание,затягивание
1.0000,назревших,назревших
1.0000,реформ,реформ
0.7500,подрывают,подрывают
0.1250,подрывают,международному
0.1250,подрывают,может
0.7333,потенциал,потенциал
0.0667,потенциал,верный
0.0667,потенциал,располагают
0.0667,потенциал,достойную
0.0667,потенциал,меры
1.0000,эффективного,эффективного
1.0000,реагирования,реагирования
1.0000,организаций.,организаций
0.9030,предоставляю,предоставляю
0.0075,предоставляю,имеющего
0.0448,предоставляю,выступит
0.0149,предоставляю,пожелал
0.0075,предоставляю,желают
0.0075,предоставляю,желающим
0.0075,предоставляю,который
0.0075,предоставляю,выступить
1.0000,помощнику,помощнику
1.0000,Беларуси,беларуси
1.0000,внешней,внешней
1.0000,политике,политике
1.0000,Его,его
1.0000,Превосходительству,превосходительству
1.0000,Валентину,валентину
1.0000,Рыбакову.,рыбакову
1.0000,«окно,окно
1.0000,возможностей»,возможностей
0.8636,вопроса,вопроса
0.0455,вопроса,из
0.0455,вопроса,достаточного
0.0455,вопроса,которых
1.0000,превентивным,превентивным
1.0000,образом.,образом
0.0526,признать,—
0.3158,признать,что
0.4211,признать,признать
0.0526,признать,в
0.0526,признать,виды
0.0526,признать,добровольческое
0.0526,признать,сектор."
0.5455,убежден,что
0.0909,убежден,мир
0.0909,убежден,права
0.0909,убежден,Совет
0.0909,убежден,только
0.0909,убежден,несовместимы."
1.0000,Ситуация,ситуация
0.8000,Сирии,сирии
0.0333,Сирии,международного
0.0333,Сирии,в
0.0333,Сирии,Йемена
0.0333,Сирии,его
0.0333,Сирии,сталкиваясь
0.0333,Сирии,народам
1.0000,серьезной.,серьезной
0.0048,уже,учитывает
0.0048,уже,не
0.7005,уже,уже
0.0145,уже,как
0.0290,уже,что
0.0145,уже,ни
0.0048,уже,переглянулись."
0.0048,уже,все
0.0097,уже,когда
0.0048,уже,которые
0.0048,уже,они
0.0048,уже,людей
0.0048,уже,тоже
0.0048,уже,регионы."
0.0048,уже,удалось
0.0048,уже,многое
0.0048,уже,мы
0.0048,уже,матушка
0.0048,уже,переходный
0.0048,уже,застой
0.0048,уже,нами
0.0048,уже,как-нибудь
0.0048,уже,содержащийся
0.0097,уже,и
0.0048,уже,кто
0.0048,уже,кончились
0.0048,уже,Конференция
0.0048,уже,министр
0.0048,уже,живут
0.0048,уже,реформы
0.0048,уже,но
0.0048,уже,высочайшим
0.0048,уже,зависело
0.0048,уже,реально
0.0048,уже,осуществляется
0.0048,уже,конце
0.0048,уже,страна
0.0048,уже,я
0.0048,уже,развернуть
0.0048,уже,длинная."
0.0048,уже,совсем
0.0048,уже,испытываем
0.0048,уже,«то
0.0048,уже,исторически
0.0048,уже,опоздание
0.0048,уже,даже
0.0048,уже,сессия
0.0048,уже,только
0.0048,уже,потом
0.0048,уже,подкреплять
0.0048,уже,прямо
0.0048,уже,Владимир
1.0000,Морская,морская
1.0000,эрозия,эрозия
0.5988,только,только
0.0359,только,и
0.0060,только,должны
0.0060,только,право
0.0060,только,будущих
0.0120,только,фамилии
0.0060,только,как
0.0060,только,правительство
0.0060,только,имена
0.0060,только,бюллетени."
0.0060,только,непосредственно
0.0299,только,что
0.0120,только,распространяются."
0.0120,только,а
0.0060,только,без
0.0060,только,выполнять
0.0060,только,была
0.0060,только,решит
0.0060,только,идентификационных
0.0060,только,либо
0.0060,только,решено
0.0240,только,в
0.0060,только,рабочего
0.0060,только,скажет
0.0060,только,он
0.0060,только,способы
0.0060,только,хорошем."
0.0060,только,чтобы
0.0060,только,на
0.0060,только,гибели
0.0060,только,читал
0.0060,только,где
0.0060,только,необходимости."
0.0060,только,для
0.0060,только,также
0.0060,только,постарался
0.0060,только,детей."
0.0060,только,то
0.0060,только,ты
0.0060,только,критики
0.0060,только,работников."
0.0060,только,он."
0.0060,только,многое
0.0060,только,сведи
0.0060,только,я."
0.0060,только,сразу
0.0060,только,но
0.0060,только,соблюдаются."
0.0060,только,твердо
0.0060,только,при
0.0060,только,философы
0.0060,только,около
0.0060,только,ничего
1.0000,размывание,размывание
1.0000,побережья.,побережья
1.0000,"Кроме,
0.0250,того,к
0.0125,того,на
0.0063,того,вытолкали
0.0187,того,по
0.0063,того,хотелось
0.1062,того,мы
0.0125,того,что
0.0063,того,образование
0.0437,того,в
0.0063,того,Иран
0.0250,того,не
0.0063,того,новую
0.0500,того,того
0.0063,того,ведется
0.0063,того,право
0.0063,того,африканской
0.0063,того,проблемы
0.0125,того,это
0.0125,того,даже
0.0063,того,ресурсы
0.0063,того,полезная
0.0187,того,они
0.0063,того,проблема
0.0125,того,чтобы
0.0063,того,бюджет
0.0063,того,представительная
0.0187,того,она
0.0125,того,эта
0.0063,того,Сахельский
0.0063,того,деятельность
0.0125,того,наши
0.0063,того,задержки
0.0063,того,плоды."
0.0063,того,этого
0.0187,того,и
0.0063,того,функционирует
0.0063,того,главной
0.0250,того,он
0.0063,того,правильно
0.0063,того,трудно
0.0063,того,утвердив
0.0063,того,нужно
0.0063,того,содействие
0.0063,того,сложным
0.0063,того,имели
0.0063,того,можно
0.0063,того,их
0.0063,того,стабильно
0.0063,того,Иванович."
0.0063,того,самое
0.0063,того,наш
0.0125,того,Организация
0.0063,того,курить."
0.0063,того,применено."
0.0063,того,важно
0.0063,того,Совету
0.0125,того,нам
0.0063,того,Совет
0.0063,того,Шестой
0.0063,того,что-нибудь
0.0063,того,я
0.0063,того,продолжаются
0.0063,того,продемонстрирована
0.0063,того,добился
0.0063,того,ним
0.0063,того,широкая
0.0063,того,облегчать
0.0063,того,посредничество
0.0063,того,дружественные
0.0063,того,мир
0.0063,того,совещание."
0.0063,того,от
0.0063,того,Безопасности
0.0063,того,дело
0.0063,того,Марокко
0.0063,того,премьер-министра
0.0063,того,Объединенных
0.0063,того,проявляли
0.0063,того,сложность
0.0125,того,Конференция
0.0063,того,возникает
0.0063,того,были
0.0063,того,мандат."
0.0063,того,как
0.0063,того,договоренности
0.0063,того,Соединенного
0.0063,того,у
0.0063,того,объем
0.0063,того,ни
0.0063,того,жалость
0.0063,того,эпидемией."
0.0063,того,такая
0.0125,того,необходимо
0.0063,того,региональное
0.0063,того,еще
0.0063,того,таковы
0.0063,того,трансграничная
0.0063,того,дебатов."
0.0063,того,хороших
0.0063,того,нас
0.0063,того,его
0.0063,того,ядерное
0.0063,того,некоторые
0.0556,докладе,что
0.7778,докладе,докладе
0.0556,докладе,нам
0.0556,докладе,несколько
0.0556,докладе,год
0.0833,отмечается,значительная
0.4167,отмечается,отмечается
0.1667,отмечается,в
0.0833,отмечается,напитками
0.0833,отмечается,и
0.0833,отмечается,улучшилась."
0.0833,отмечается,за
1.0000,перейти,перейти
1.0000,действиям?,действиям
0.8125,стремиться,стремиться
0.0625,стремиться,Конференции
0.0625,стремиться,равенство
0.0625,стремиться,это
1.0000,выиграть,выиграть
1.0000,глобальную,глобальную
1.0000,игру,игру
1.0000,неинфекционными,неинфекционными
1.0000,заболеваниями.,заболеваниями
0.9792,"Что,
0.0208,"Что,что
0.3947,касается,то
0.3421,касается,касается
0.0263,касается,с
0.0263,касается,двадцати."
0.0263,касается,которые
0.0263,касается,продолжающейся
0.0263,касается,предоставил
0.0263,касается,в
0.0263,касается,не
0.0263,касается,а
0.0263,касается,и
0.0263,касается,по-прежнему
1.0000,партнеров,партнеров
1.0000,соблюдение,соблюдение
0.8889,обязательств,обязательств
0.1111,обязательств,в
1.0000,Гаити.,гаити
1.0000,Полный,полный
0.7273,текст,текст
0.0909,текст,называть
0.0909,текст,он
0.0909,текст,по
0.9474,моего,моего
0.0526,моего,чем
0.8571,выступления,выступления
0.0714,выступления,обобщить
0.0714,выступления,внимание
1.0000,распространен.,распространен
1.0000,"Широкую,
0.0127,поддержку,принимаемые
0.8608,поддержку,поддержку
0.0127,поддержку,«дорожной
0.0127,поддержку,как
0.0127,поддержку,только
0.0127,поддержку,свободу
0.0127,поддержку,также
0.0127,поддержку,Центру
0.0127,поддержку,Организации
0.0127,поддержку,ядерного
0.0127,поддержку,проверке
0.0127,поддержку,этом
0.5000,встретили,Генеральным
0.5000,встретили,встретили
0.0189,меры,по
0.7170,меры,меры
0.0189,меры,резолюции:"
0.0189,меры,резолюции."
0.0189,меры,выборы
0.0189,меры,которого
0.0189,меры,обеспечивая
0.0189,меры,так
0.0189,меры,афганской
0.0189,меры,проекте
0.0377,меры,на
0.0189,меры,принимаются
0.0189,меры,укрепление
0.0189,меры,ее
0.0189,меры,имеющего
0.7966,хочу,хочу
0.0169,хочу,способный
0.0169,хочу,председательство
0.0169,хочу,собственно
0.0169,хочу,Испания
0.0169,хочу,господин
0.0169,хочу,кто
0.0169,хочу,и
0.0169,хочу,предстоящий
0.0169,хочу,гибкость
0.0169,хочу,мы
0.0169,хочу,чего
0.0169,хочу,меня
0.4688,сказать,сказать
0.0312,сказать,отчет
0.0312,сказать,это
0.0312,сказать,он
0.0312,сказать,год
0.0312,сказать,проект
0.0312,сказать,сочиняет
0.0312,сказать,проблема
0.0938,сказать,что
0.0312,сказать,совершенно
0.0312,сказать,этой
0.0312,сказать,далеки
0.0312,сказать,сказал?"
0.0312,сказать,на
0.0312,сказать,но
0.0312,сказать,работа
1.0000,следующее.,следующее
1.0000,"Более,
1.0000,частыми,как
0.1429,становятся,наводнения."
0.7143,становятся,становятся
0.1429,становятся,и
0.6682,был,был
0.0045,был,было
0.0269,был,в
0.0045,был,вовсе
0.0045,был,это
0.0045,был,лицом
0.0045,был,каким
0.0045,был,он
0.0045,был,соблюдает
0.0045,был,здоровый
0.0224,был,но
0.0090,был,который
0.0045,был,региона
0.0045,был,которая
0.0045,был,всех
0.0045,был,усыновление
0.0179,был,и
0.0045,был,испуга
0.0045,был,которым
0.0045,был,когда
0.0045,был,понял
0.0045,был,дороден
0.0045,был,оставленный
0.0045,был,женщинам."
0.0045,был,дипломатом."
0.0045,был,мира."
0.0179,был,если
0.0090,был,так
0.0045,был,тоже
0.0045,был,плотно
0.0045,был,настоящая
0.0045,был,несмотря
0.0045,был,очень
0.0045,был,которого
0.0045,был,а
0.0045,был,различных
0.0045,был,мои
0.0045,был,доктор
0.0045,был,сплеснул
0.0045,был,организованного
0.0045,был,конфликтами
0.0045,был,ожидал."
0.0090,был,что
0.0045,был,под
0.0045,был,великий
0.0045,был,сзади
0.0045,был,—
0.0045,был,отыскивающего
0.0090,был,не
0.0045,был,над
0.0045,был,ещё
0.0045,был,остаются
0.0045,был,открытым
0.0045,был,транспортное
0.0045,был,как
0.0045,был,низким
0.3333,счастлив,счастлив
0.3333,счастлив,но
0.3333,счастлив,совсем
1.0000,этим.,этим
0.3333,инженер,инженер
0.3333,инженер,толку?"
0.3333,инженер,что
1.0000,получает,получает
0.8667,двадцать,двадцать
0.0333,двадцать,бревна
0.0333,двадцать,эта
0.0333,двадцать,с
0.0333,двадцать,бы
1.0000,тысяч.,тысяч
0.9773,За,за
0.0227,За,–
1.0000,раком,раком
1.0000,плыла,плыла
1.0000,голая,голая
1.0000,лягушка.,лягушка
1.0000,"Сафо,
1.0000,Студент,студент
0.3333,вздрогнул,вздрогнул
0.3333,вздрогнул,трещать
0.3333,вздрогнул,ослабели
1.0000,медленно,медленно
0.6667,обернулся,обернулся
0.3333,обернулся,немного
1.0000,нам:,нам
0.8258,—,
0.0019,—,живущего
0.0076,—,а
0.0019,—,высоком
0.0019,—,прибегает
0.0019,—,Непал
0.0076,—,—
0.0019,—,которое
0.0019,—,противопехотными
0.0019,—,роскошь."
0.0019,—,эпидемию
0.0095,—,которая
0.0019,—,мы
0.0019,—,певец
0.0038,—,которые
0.0019,—,каждая
0.0019,—,словам
0.0019,—,период."
0.0019,—,наша
0.0019,—,плутовство
0.0019,—,скажи
0.0019,—,курю».
0.0019,—,которую
0.0019,—,приходится
0.0019,—,такими
0.0019,—,однако
0.0019,—,большинство
0.0019,—,доступного
0.0019,—,семьи
0.0019,—,предпочитает
0.0019,—,числе
0.0019,—,эффективной
0.0019,—,который
0.0076,—,и
0.0019,—,Международный
0.0019,—,ещё
0.0019,—,Наций."
0.0019,—,беспокойство."
0.0019,—,где
0.0019,—,открыть
0.0019,—,светское
0.0019,—,слывущего
0.0019,—,сегодня
0.0019,—,пожалуйста
0.0019,—,традициями
0.0019,—,собирается
0.0019,—,дети
0.0019,—,основа
0.0019,—,умеющего
0.0019,—,посредники
0.0019,—,друг
0.0019,—,должно
0.0019,—,приехал
0.0019,—,языком."
0.0019,—,не
0.0019,—,плотное
0.0019,—,рукой
0.0019,—,кассетными
0.0019,—,бубнит
0.0019,—,первейшее
0.0019,—,прописанного
0.0019,—,чем
0.0038,—,вопрос
0.0019,—,значение."
0.0019,—,секретарем
0.0019,—,закрепленных
0.0019,—,порядке."
0.0019,—,здоровой
0.0019,—,которых
0.0019,—,А
0.0019,—,нужен."
0.0019,—,водах."
0.0019,—,трудом
0.0019,—,быть
0.0019,—,из
0.0019,—,мира."
0.0019,—,это
0.0019,—,крестит
0.9333,Что,что
0.0111,Что,старый
0.0111,Что,сударь
0.0111,Что,а?"
0.0111,Что,ваше
0.0111,Что,папа!
0.0111,Что,спросила
1.0000,это?,это
0.9412,Анна,анна
0.0588,Анна,надежде
0.8000,слушала,слушала
0.2000,слушала,его
1.0000,ее.,ее
0.7521,бы,бы
0.0021,бы,были
0.0021,бы,участие
0.0145,бы,что
0.0021,бы,предметом
0.0062,бы,все
0.0021,бы,ранее."
0.0062,бы,на
0.0021,бы,числе
0.0021,бы,ней
0.0021,бы,Олимпийские
0.0041,бы,послом
0.0021,бы,Корея."
0.0062,бы,которые
0.0021,бы,крайней
0.0021,бы,такого
0.0041,бы,представителем
0.0021,бы,придается
0.0021,бы,Вы
0.0041,бы,мы
0.0062,бы,я
0.0021,бы,записался
0.0041,бы,но
0.0021,бы,народ
0.0021,бы,нашей
0.0021,бы,Председатель
0.0021,бы,директоров
0.0062,бы,и
0.0021,бы,эти
0.0021,бы,замечаниями
0.0021,бы,предотвращать
0.0062,бы,в
0.0021,бы,же..."
0.0021,бы,Кубы
0.0041,бы,а
0.0021,бы,можно
0.0021,бы,ваши
0.0021,бы,работа
0.0021,бы,воздать
0.0041,бы,то
0.0021,бы,принять
0.0021,бы,осуществляем."
0.0083,бы,этой
0.0021,бы,да
0.0021,бы,ими
0.0021,бы,стоим
0.0021,бы,придают
0.0021,бы,мол
0.0041,бы,как
0.0021,бы,регионе."
0.0021,бы,возродили
0.0021,бы,серьезными
0.0021,бы,план
0.0021,бы,оно
0.0021,бы,ли
0.0021,бы,мне
0.0021,бы,разоружение
0.0021,бы,у
0.0021,бы,от
0.0021,бы,средства
0.0021,бы,сокращали."
0.0021,бы,укреплять
0.0021,бы,с
0.0021,бы,продовольственной
0.0041,бы,это
0.0021,бы,каких
0.0021,бы,демократия
0.0021,бы,любые
0.0021,бы,прогресса
0.0021,бы,если
0.0021,бы,рассказать
0.0021,бы,он
0.0021,бы,увязаны
0.0021,бы,чтобы
0.0021,бы,до
0.0021,бы,вернуть
0.0021,бы,основной
0.0021,бы,юридическую
0.0021,бы,излупить
0.0021,бы,частности
0.0021,бы,кстати
0.0021,бы,вас
0.0021,бы,мир
0.0021,бы,лгал
0.0021,бы,не
0.0021,бы,—
0.0021,бы,где
0.0021,бы,Феклуша
0.0021,бы,Совете
0.0021,бы,обстоятельства."
0.0021,бы,еще
0.0021,бы,заместителем
1.0000,"Так,
1.0000,здоровые!,здоровые
0.9583,Почему,почему
0.0417,Почему,скрывая
1.0000,ушёл,ушёл
1.0000,цыпочках?,цыпочках
1.0000,Неприятельский,неприятельский
1.0000,солдат.,солдат
1.0000,Игорь,игорь
1.0000,Даже,даже
0.9286,Алексей,алексей
0.0714,Алексей,образованием
0.5556,Александрович,александрович
0.0556,Александрович,давая
0.0556,Александрович,чтобы
0.0556,Александрович,вернувшись
0.0556,Александрович,загнув
0.0556,Александрович,но
0.0556,Александрович,не
0.0556,Александрович,рассеянно
0.0556,Александрович,столь
1.0000,улыбнулся.,улыбнулся
1.0000,возвратился,возвратился
1.0000,вечеру,вечеру
1.0000,домой.,домой
1.0000,"Ничего,
1.0000,дыры,дыры
0.5000,заборов,заборов
0.5000,заборов,из
0.3750,тихо,тихо
0.1250,тихо,положил
0.1250,тихо,птичка
0.1250,тихо,знаю."
0.1250,тихо,очевидно
0.1250,тихо,капель
1.0000,бесшумно,бесшумно
1.0000,проскальзывали,проскальзывали
0.8293,новые,новые
0.0244,новые,укреплению
0.0244,новые,получите
0.0244,новые,а
0.0244,новые,последнее
0.0244,новые,и
0.0244,новые,том
0.0244,новые,с
1.0000,люди.,люди
1.0000,"Смеясь,
1.0000,Ему,ему
1.0000,захотелось,захотелось
0.6214,есть,есть
0.0097,есть,взглянуть
0.0097,есть,воспользоваться
0.0097,есть,пьет
0.0194,есть,в
0.0194,есть,он
0.0097,есть,их
0.0097,есть,да
0.0097,есть,нас
0.0097,есть,залетевшая
0.0097,есть,за
0.0097,есть,конфликтолог»."
0.0097,есть,просто
0.0097,есть,сердечные?"
0.0194,есть,которая
0.0097,есть,международным
0.0097,есть,для
0.0097,есть,промолчит
0.0097,есть,Аравией
0.0097,есть,отметить."
0.0097,есть,покинуть
0.0194,есть,у
0.0097,есть,нацелимся
0.0097,есть,мы
0.0097,есть,хочешь
0.0097,есть,работать."
0.0097,есть,вообще
0.0097,есть,должны
0.0097,есть,из
0.0097,есть,речь
0.0097,есть,то
0.0097,есть,покончить
0.0097,есть,работать
0.0194,есть,это
0.0097,есть,что
1.0000,спать.,спать
1.0000,покорилась,покорилась
1.0000,ему.,ему
1.0000,Другой,другой
0.6267,раз,раз
0.0133,раз,что!"
0.0133,раз,ничего
0.0267,раз,не
0.0133,раз,так
0.0133,раз,привыкнуть
0.0267,раз,и
0.0133,раз,поддерживаю
0.0133,раз,он
0.0133,раз,старика."
0.0133,раз,свет
0.0133,раз,Вам
0.0133,раз,прервал
0.0133,раз,лесть
0.0133,раз,но
0.0133,раз,когда
0.0133,раз,дух
0.0133,раз,может."
0.0133,раз,истинные
0.0133,раз,вновь
0.0133,раз,больше
0.0133,раз,против
0.0133,раз,замираешь
0.0133,раз,она
0.0133,раз,что
0.0133,раз,то
0.0133,раз,большинство
0.6923,минут,минут
0.0769,минут,доклад."
0.0769,минут,мог
0.0769,минут,министра
0.0769,минут,тоскливо
1.0000,смеются.,смеются
1.0000,"Кити,
0.2000,испуганно,подходя."
0.6000,испуганно,испуганно
0.2000,испуганно,но
0.6875,много,много
0.0208,много,урегулировать
0.0417,много,которые
0.0625,много,—
0.0208,много,следует
0.0208,много,с
0.0208,много,Левин
0.0208,много,этой
0.0208,много,работа
0.0208,много,очень
0.0208,много,миром
0.0208,много,чтобы
0.0208,много,отворила
1.0000,таких.,таких
0.4000,рад,рад
0.2500,рад,что
0.0500,рад,Мексика
0.0500,рад,он
0.0500,рад,ты
0.0500,рад,сегодня
0.0500,рад,рад."
0.0500,рад,их
0.0500,рад,женился
1.0000,тебя.,тебя
1.0000,"Дядя,
1.0000,Тяжесть,тяжесть
1.0000,душевного,душевного
1.0000,состояния,состояния
1.0000,Левина.,левина
1.0000,Смерть,смерть
0.7500,науки,науки
0.2500,науки,как
1.0000,старожилам!,старожилам
1.0000,Любовь,любовь
0.9310,Кити,кити
0.0345,Кити,не
0.0345,Кити,что
1.0000,Щербацкой.,щербацкой
1.0000,деньгами,деньгами
1.0000,остановки,остановки
1.0000,бывает.,бывает
1.0000,Народ,народ
0.5000,поезда,поезда
0.2500,поезда,идущего
0.2500,поезда,разыскать
0.5000,бежал,бежал
0.2500,бежал,преследуемый
0.2500,бежал,расстояние
1.0000,назад.,назад
1.0000,помощники,помощники
1.0000,Каренина.,каренина
1.0000,боятся,боятся
1.0000,жизнь.,жизнь
0.9571,Так,так
0.0143,Так,папаша
0.0143,Так,выходим."
0.0143,Так,тыкая
1.0000,понимаю.,понимаю
1.0000,"Тимур,
1.0000,кинул,вставай!"
1.0000,Старый,старый
1.0000,университет.,университет
0.7368,тут,тут
0.0175,тут,как
0.0175,тут,а
0.0175,тут,с
0.0175,тут,вероятно
0.0175,тут,крутанула
0.0175,тут,промах
0.0175,тут,залезая
0.0175,тут,забыв
0.0175,тут,на
0.0351,тут,и
0.0175,тут,задачей
0.0175,тут,потому
0.0175,тут,—
0.0175,тут,что
1.0000,хулиганы,хулиганы
1.0000,подошли,подошли
0.4000,ближе,ближе
0.2000,ближе,более
0.2000,ближе,своим
0.2000,ближе,любви."
0.8750,начали,начали
0.1250,начали,заложили
0.7069,ей,ей
0.0172,ей,нее
0.0345,ей,что
0.0172,ей,шутливо."
0.0172,ей,иначе
0.0172,ей,с
0.0172,ей,подвластной
0.0345,ей,и
0.0172,ей,это
0.0172,ей,независимо
0.0345,ей,она
0.0172,ей,сыграла
0.0172,ей,Анне."
0.0172,ей,–
0.0172,ей,ты
1.0000,ухо,ухо
1.0000,громко,громко
1.0000,свистеть.,свистеть
0.9924,Они,они
0.0076,Они,—
1.0000,виноваты.,виноваты
1.0000,Главное,главное
1.0000,нравственное,нравственное
1.0000,воспитание.,воспитание
0.9296,свои,свои
0.0141,свои,вышеупомянутые
0.0141,свои,он
0.0141,свои,оставался
0.0141,свои,сотрудничеству."
0.0141,свои,голосом."
1.0000,сады,сады
1.0000,огороды.,огороды
0.1111,туда,—
0.1111,туда,я
0.1111,туда,надо."
0.5556,туда,туда
0.1111,туда,Ольга
0.5000,идем,сказала
0.5000,идем,идем
1.0000,Мальчишки,мальчишки
1.0000,издали,издали
1.0000,наблюдают,наблюдают
1.0000,мной.,мной
0.8000,души,души
0.2000,души,проекта
1.0000,задушены,задушены
1.0000,Сибирей,сибирей
1.0000,саваном?,саваном
1.0000,Появились,появились
1.0000,дворники.,дворники
1.0000,Озноб,озноб
1.0000,прошел.,прошел
1.0000,дворянство.,дворянство
0.7188,ведь,ведь
0.0312,ведь,когда
0.0312,ведь,я
0.0312,ведь,земля
0.0312,ведь,в
0.0312,ведь,разумеется
0.0312,ведь,изволишь
0.0312,ведь,и
0.0312,ведь,но
0.0312,ведь,отозвался
1.0000,нельзя.,нельзя
1.0000,Для,для
1.0000,чего?,чего
1.0000,Жена,жена
0.7500,ждет,ждет
0.2500,ждет,из
1.0000,Мюлуз,мюлуз
1.0000,французское,французское
0.8333,название,название
0.1667,название,можно
0.6667,города,города
0.1111,города,расстояния
0.1111,города,от
0.1111,города,бы
1.0000,Мюльгаузена.,мюльгаузена
0.7273,была,была
0.0076,была,разгорячившаяся
0.0076,была,Левин
0.0152,была,что
0.0076,была,но
0.0227,была,и
0.0152,была,в
0.0076,была,внесшим
0.0076,была,к
0.0076,была,робкая
0.0076,была,оружия."
0.0076,была,ряд
0.0076,была,решимость
0.0076,была,сухая
0.0076,была,искала
0.0076,была,придать
0.0076,была,Пугачевым
0.0076,была,у
0.0076,была,страдания
0.0076,была,как
0.0152,была,это
0.0076,была,где
0.0076,была,она
0.0076,была,потянулся
0.0076,была,полной
0.0076,была,хотя
0.0152,была,не
0.0076,была,озарявшая
0.0152,была,когда
0.0076,была,очевидно
1.0000,Кити.,кити
1.0000,"Делайте,
1.0000,оно!,оно
0.8000,нынче,нынче
0.2000,нынче,от
1.0000,сад,сад
1.0000,насадил.,насадил
0.7500,средство,средство
0.1250,средство,самоцель."
0.1250,средство,человечества."
1.0000,смерть.,смерть
1.0000,Тимки,тимки
1.0000,Гараева,гараева
1.0000,дядя.,дядя
0.0714,неоднократно,совершенных
0.2857,неоднократно,что
0.5714,неоднократно,неоднократно
0.0714,неоднократно,оно
0.2500,занимался,Израилем
0.5000,занимался,занимался
0.2500,занимался,были
